D_Dbuild,D_StructureSystem_RC,D_StructureSystem_Precast_Concrete,D_StructureSystem_Steel,D_StructureSystem_Reinfored_Brick,D_StructureSystem_Brick_Wall,D_StructureSystem_Brick_wall_with_Wooden_pillar,D_StructureSystem_Wood_or_Synthetic_Resins,D_StructureSystem_SRC,D_StructureSystem_NaN,D_structure_6,D_structure_5,D_structure_4,D_structure_3,D_structure_2,D_structure_1,D_floor,D_floorTA,D_floorTAGround,D_1floorCorridorCol,D_1floorCorridorColA,D_1floorClassCol,D_1floorClassColA,D_1floorInsideCol,D_1floorInsideColA,D_X4brickwall,D_X3brickwall,D_YRCwallA,D_Y4brickwall,D_Y3brickwall,D_basintype,D_475Acc,D_I,D_Demand,D_Tx,D_Ty,D_sds,D_sd1,D_td0,D_sms,D_sm1,D_tm0,D_windows,D_patitionwall,D_nonstructure,D_CLlarge,D_CLsmall,D_MaxCl,D_NeutralDepth,D_Ra_Capacity,D_Ra_CDR,Total_Height,Total_DeadLoad,Total_LiveLoad,Total_Floor,Avg_Confc,Avg_MBfy,Avg_stify,D_isR
2003.0,1.0,0.0,0.0,0,0.0,0.0,0,,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2033.9950137048736,,0.0,0.0,34.0,106313.27,0.0,0.0,0.0,0.0,45895.295058671414,714357.0138361808,0.0,1.0,36366.72002909258,1.5,0.34,0.39,7.96129072442207,0.86,0.5540366748225654,0.64,,,,1.0,1.0,1222616.3513402832,2.0,5,0.34,5.5,,,9.81,,1090300.0,2242.88,87.37585939301964,2741.540976265276,2800.0,1
2000.0,1.0,0.0,0.0,0,,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,4.0,4516.153931410121,1007.35,17.0,47600.0,12.0,33600.0,22.0,61600.0,106656.0,0.0,161362.5861826542,,768000.0,4.0,0.24,1.25,,0.65,-24.557006647300817,0.6,0.8098728631224189,1.3,,,,,1.0,0.0,0.0,8,0.13,5.2,,,18.0,3484096.742871017,755512.5,5036.75,351.5220339463652,2900.6987960377865,2800.0,1
2007.0,1.0,0.0,0.0,0,-36565.17963855822,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,2.0,,,0.0,35510224730.87369,14.0,26250.0,,5047508866.261003,654000.0,0.0,-114550.77814665646,-135782.36093329848,360000.0,2.0,0.34,,0.34,0.36,-4.514723762572827,174250.04690412316,0.650931787390336,0.77,,,,1.0,1.0,0.0,0.0,9,0.14,4.87,,,10.95,-811564087222.0568,144396.0,,175.0016738667322,,,1
1802186.9917252322,1.0,0.0,0.0,0,0.0,0.0,0,0.0,-189403.0348710104,0.0,0.0,1.0,0.0,0,0.0,3.0,1368.322276051271,,0.0,0.0,26.0,3185.0,0.0,0.0,-92094772502.50311,57240.0,,-1363442.7593146143,0.0,4.0,,1.25,0.24,0.52,10.821624493457197,-327478.91382844694,0.6442506420210801,1.3,,,,1.0,1.0,0.0,2.0,10,0.45,3.9,,,14.4,1798847.190093005,324900.0,1368.0,27.784724969185902,2957.730450059846,2800.0,1
1937.0,0.0,0.0,-78684.38912228444,1,0.0,0.0,0,0.0,,0.0,,-300842.74165280187,0.0,0,,2.0,2058.996363531841,0.0,0.0,0.0,,52200.0,,8636826689.109156,8400.0,,36715.88847818476,-520204.86470931023,10200.0,3.0,0.31,1.25,0.31,209380.9725784238,-86.5194821480877,0.77,0.628049776431201,0.83,,,,1.0,1.0,0.0,0.0,6,0.09,6.0,,,8.1,,248518.45,1100.85,16.18147227283339,2633.6733242502023,2800.0,1
2022.0,0.0,0.0,,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,1.0,1463.203746146646,,14.0,18900.0,,37800.0,0.0,0.0,0.0,0.0,115684.7552322456,2522139.7967669806,0.0,2.0,-22257.89773995787,1.25,,0.22,-48644078.28066415,-82630.87019116867,,,,,-189492.91602858173,0.0,1.0,0.0,0.0,2,,,,,7.25,269223.24649119936,98982.0,879.84,58.93080825555751,2662.719017951891,,1
2022.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,4.0,1816.9908593133825,,-1223899.4586368334,9800.0,29384263.372266863,49000.0,0.0,0.0,0.0,0.0,131969.35452211642,3001987.7537953584,272789290635.4394,4.0,0.24,,,0.51,-130660775.60899028,0.6,0.515648281769706,0.85,,,,1.0,1.0,0.0,0.0,12,,4.6,,,14.0,,665280.0,2217.6,286.6706973535543,,2800.0,1
2013.0,1.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,0.0,0.0,,1,0.0,4.0,,0.0,0.0,0.0,42.0,68985.0,0.0,0.0,30000.0,85000.0,-91149.00326099448,635635.0064839432,17500.0,4.0,0.24,1.5,0.24,0.38,20.974985793817073,0.6,0.8329656810300046,1.3,,,,1.0,1.0,-810725.5020963873,0.0,,0.08,6.0,,,14.8,-2338299.4743915573,969000.0,3876.0,-39.87533119512051,2696.771284398149,2800.0,1
,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,2113.1683637968426,0.0,34.0,42000.0,64.0,80640.0,13.0,11232.0,0.0,9600.0,23576.385569684382,38666.896751921624,0.0,2.0,0.28,1.25,0.28,0.32,46.353964337416365,0.7,0.47665763925812793,0.74,,,,1.0,1.0,1.0,0.0,6,0.06,4.0,,,7.6,-900177.6327922447,298125.0,2385.0,5.150500382271844,2641.61062692174,2800.0,1
1911.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,,0.0,0.0,1.0,0.0,0,0.0,-156366.05902362533,2524.8602770108228,,0.0,15750.0,12.0,50400.0,947429434.2701566,0.0,0.0,8880.0,-51899.583833038996,-2741808.0486745774,12192.0,3.0,,1.25,-6611.719827422917,0.27,17.98130208447637,0.7,0.6736856578506988,0.7,,-71084.05026068512,,1.0,1.0,1.0,0.0,4,0.13,3.9,,,3.45,4182379.539660521,594000.0,2043.0,299.4941070363184,4144.773969377296,2800.0,0
2018.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1104188758.0101383,,-7127440.163967163,0.0,12.0,14400.0,4.0,2760.0,0.0,0.0,-156646.3504964644,-1791034.3590888106,,3.0,0.41,,0.41,0.22,16.035701669993163,1.02,0.5737287943680829,0.6,,,207224.56220686543,,1.0,0.0,0.0,1,,2.0,,,3.6,-5932671.122156015,32982.0,219.88,92.90552655718852,2761.3614535782135,,1
1943.0,0.0,0.0,0.0,1,0.0,,0,60304.132259250575,0.0,0.0,1.0,0.0,0.0,0,0.0,,2038.833374256099,,0.0,0.0,30.0,,0.0,0.0,53064.0,177408.0,,1025908.0957657872,102696.0,3.0,0.31,1.25,,,-28.1136323667232,0.77,0.6858317996805662,0.83,,,,1.0,1.0,2.0,0.0,2,0.05,2.2,,,,5156753.203737002,256165.0,1024.66,168.00495813190935,-674861487.4654874,2800.0,1
2019.0,0.0,0.0,36561.749261625824,0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,,0,0.0,1546703.1546167778,1392.1761392751373,,0.0,0.0,46.0,110400.0,0.0,0.0,0.0,144000.0,-65258.89358855884,-358817.32957691746,0.0,2.0,0.28,1.25,,0.24,-106.9433099438536,0.7,0.48419723463183795,0.74,,,,-173198.46865286876,1.0,1.0,0.0,2,,,,,7.2,-1083735.9574446483,200334.0,1335.56,394.65878721104775,2980.390027498292,2800.0,1
2014.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,3.0,1833.757010863079,0.0,6.0,9600.0,30.0,52500.0,5.0,6250.0,0.0,8400.0,-14641.321289009764,-98285.49934335053,,4.0,0.24,1.25,0.24,0.4,25.830831507080994,0.6,0.9259541172361132,1.6,,,,1.0,307000.4777860681,-548316.2625456045,12.0,0,3.1,,,,15.9,3972413.4121893495,694200.0,2314.0,270.93797436260246,2855.8410803781794,2800.0,1
1968.0,1.0,,0.0,0,0.0,,0,0.0,0.0,0.0,,1.0,-586086.5598709617,0,,-1536913.6212590886,-812.1527636075211,0.0,0.0,0.0,10.0,12000.0,2.0,,0.0,0.0,-16179.482487671397,-1674791.6491870994,0.0,1.0,0.34,1.25,0.34,0.26,13.011695033451838,0.86,,0.64,,,,1.0,1.0,,0.0,2,21338051.666733902,3.2,,,7.2,1214248.2949161893,,281.96,295.5444167370135,2641.192906838448,2800.0,1
1873.0,0.0,0.0,,1,0.0,,0,0.0,181870.7187950164,,0.0,0.0,,,12066.124290160755,,2414.07991127079,0.0,21.0,15120.0,42.0,29136.0,0.0,0.0,201295564622.65628,0.0,47389.99243071876,,0.0,575331.0132591372,0.31,1.25,0.31,0.43,-24.07511999337617,-22835.049832852474,0.6023253772022005,0.83,,,,1.0,1.0,1.0,0.0,4,0.19,5.32,,,7.2,-4305889.987310014,439200.0,1464.0,150.66767207888591,2599.9438710484123,2800.0,1
1944.0,1.0,0.0,0.0,0,0.0,0.0,0,,0.0,0.0,,1.0,0.0,0,0.0,5.0,1847.3255627601998,278.0,0.0,0.0,14.0,33600.0,0.0,0.0,0.0,0.0,-115.71595011514728,2892432.5732707297,0.0,,0.24,1.25,0.24,0.65,-89.89500841796053,0.6,0.7393514427817577,1.3,,,,,1.0,15357.821512337798,1.0,5,2.54,8.2,,,19.45,,397700.0,1658.0,138.9939413137367,2967.3542462758132,2800.0,1
,1.0,0.0,0.0,0,,,0,0.0,0.0,-158159.85788225202,0.0,1.0,0.0,,0.0,2.0,-458.85745723850937,376.0,4.0,4500.0,409372239.05422026,35100.0,0.0,0.0,6480.0,0.0,-35990.04729612566,-1644531.5349771362,0.0,2.0,0.26,1.25,-41930.79202780087,0.23,-76999388.58086756,0.66,0.49769027459049736,0.74,,,,1.0,1.0,0.0,0.0,2,0.02,3.9,,,745.0,,225600.0,752.0,,2886.021504136965,2800.0,0
1968.0,,0.0,0.0,0,0.0,0.0,0,0.0,96339.15098691068,0.0,0.0,0.0,0.0,0,1.0,4.0,5208.454820966358,1256.67,59.0,58980.0,42.0,106000.0,0.0,0.0,0.0,0.0,,830411324409.4098,,3.0,-34078.944040729395,1.25,17366.855413445937,0.37,-96754741.75509311,146015.1502439747,0.6736856578506988,,,,,1.0,1.0,1.0,0.0,9,0.04,4.0,,,14.4,998613195555.8134,,5274.63,207.74859193766204,4052.4056868657844,2800.0,1
,1.0,0.0,0.0,0,12807.179707289775,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,3.0,3286.396185729117,630.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-18193.437425807584,,0.0,4.0,0.24,1.25,0.24,0.41,-100.54080580912724,0.6,0.8085468290429733,1.3,,,,1.0,-37942.63894396569,2.0,0.0,3,0.17,4.8,,,10.5,2079446.4147889642,607500.0,2025.0,171.6419515862379,2989.716265226157,,0
,1.0,0.0,-13314.545459164958,0,-99906.43640430963,0.0,0,0.0,756739.9622921305,368704.42438710993,,0.0,0.0,1,0.0,3.0,3515.352843807258,837.0,14.0,22400.0,32.0,76800.0,0.0,0.0,54000.0,0.0,,2537860.4019049928,0.0,4.0,0.24,1.25,0.24,0.56,29.358268228722178,0.6,0.5968136351125513,0.78,,,,1.0,2.0,2.0,,,0.3,5.0,,,15.9,5519302275869.886,1361000.0,3622.0,25.601289398139016,2983.98974566596,2800.0,1
1924.0,1059135.875673971,0.0,0.0,1,,0.0,0,,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,621.7423294091303,0.0,0.0,0.0,18.0,22050.0,0.0,0.0,0.0,0.0,-129649.59791995125,339904.1492490941,0.0,,0.26,1.25,0.26,0.31,76.96894565998394,0.66,0.4432967151225444,0.74,,,,-73910.40444544108,1.0,,0.0,1,0.22,2.0,,,470.0,-302186.46015867684,279765.33,311.89,,2959.041518507542,2800.0,1
1923.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,-264684.45047283475,1.0,0.0,0.0,0.0,0,0.0,4.0,3532.7834968553334,,0.0,0.0,55.0,192514.87,0.0,0.0,72336.0,0.0,-73851.58333755714,,16654.0,3.0,0.29,1.25,0.29,0.44,-60.038170632387946,0.72,0.5995017233580763,0.83,,,,1.0,1.0,1.0,0.0,7,-12008692.351734992,,,,,-1280985251109.8074,1129833.5,4519.33,22.75056125524648,2771.05051692911,2800.0,0
2009.0,1.0,,0.0,0,0.0,0.0,0,,0.0,0.0,0.0,1.0,0.0,0,0.0,3.0,2281.151064483707,,0.0,0.0,30.0,61200.0,0.0,0.0,0.0,0.0,14565.02901669158,2824672.2618319727,0.0,4.0,0.24,1.25,0.24,0.51,,0.6,0.7882018611901629,1.3,,,,518639.03046577197,1.0,1.0,0.0,4,0.04,,,,14.0,1072936.5133443037,628425.0,2646.0,233.90576509754493,2955.8131690134883,2800.0,1
30128462.9666781,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,-485995.032322036,0,0.0,2.0,2145.7636225995525,,0.0,0.0,52.0,62400.0,0.0,0.0,0.0,0.0,-114427.2734355656,-2137947.9967624904,0.0,,0.45,1.25,0.45,0.2,3.148247609251823,1.14,0.8229978629479193,0.75,,,,,1.0,1.0,0.0,2,0.04,3.8,,,6.35,66461.87702194508,271200.0,1808.0,147.17546496884822,2959.55878319634,2800.0,1
1915.0,1.0,0.0,0.0,0,0.0,0.0,0,-36567.17679654518,0.0,1.0,0.0,0.0,,0,0.0,4.0,4748.217499019407,0.0,40.0,-4304866219.388694,0.0,0.0,0.0,0.0,0.0,0.0,-74861.68755481142,1619371.6861301232,0.0,4.0,0.24,,0.24,0.82,-78.86266737176433,0.6,0.9512205636010861,1.6,,,,0.0,1.0,0.0,0.0,,0.08,,,239345.1932807341,19.0,1052942.160513497,2302661.0,4641.01,402.50852151066005,4234.724148482804,2800.0,0
1955.0,1.0,0.0,39790.73613118018,0,0.0,0.0,0,0.0,-5632.755298906572,0.0,-228875.03795003268,0.0,0.0,0,0.0,2.0,,0.0,3603980.9684970924,0.0,32.0,53250.0,0.0,0.0,,0.0,1251235.0770057684,306950.02963845944,0.0,1.0,0.45,1.25,0.45,0.21,,,0.7344541576854936,0.68,,,,,1.0,0.0,0.0,,0.02,2.6,,155387.16195528032,6.8,5310948.012256641,173374.95,628.76,332.96942092135987,2780.5183404284935,2800.0,1
2005.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-3499.9510046212554,1.0,,0,0.0,3.0,-1598336327.547019,,0.0,0.0,28.0,51800.0,0.0,16727519203.710413,0.0,0.0,155501.64178272063,247758.0499636419,0.0,4.0,0.24,,,,-59.27035386649694,0.6,0.6606571072217144,1.05,,,,1.0,1.0,0.0,0.0,14,0.03,4.5,,,,-4555906.426254218,370392.0,2469.28,,2947.732348703341,2800.0,1
1985.0,1.0,0.0,0.0,0,0.0,0.0,0,29212.986224047003,0.0,0.0,0.0,,0.0,1,0.0,3.0,3239.9394675991216,,0.0,0.0,32.0,50400.0,2.0,2500.0,0.0,0.0,71002.7178669076,-834020.4564033537,-62580918252.4004,4.0,0.24,1.25,0.24,0.74,-101.42754058889741,0.6,0.8175251676403712,1.3,,,,1.0,1.0,2.0,8.0,4,1.59,7.7,,,14.0,1860803.170556711,776600.0,3282.0,247.78397525270572,2635.9020945093125,2800.0,1
2009.0,1.0,0.0,0.0,0,-176285.04907309485,0.0,0,0.0,221579.46648439876,0.0,0.0,1.0,,0,-163486.38535589798,4.0,999887516.1097677,473.0,0.0,0.0,,65000.0,0.0,0.0,0.0,0.0,50801.94901846949,-1490417.725872026,0.0,4.0,0.24,1.25,0.24,0.61,90.1818228882391,0.6,0.5803893814068729,1.05,,,,,-388789.00776816584,1.0,5.0,1,1.94,-2952055.3953180946,,,17.75,3232120.929702419,624000.0,2600.0,326.56330422973804,2992.8352346783076,,1
2005.0,1.0,0.0,0.0,0,80224.12280315241,0.0,0,0.0,0.0,0.0,0.0,-660381.114513673,0.0,0,0.0,3.0,1743.1034647097044,,0.0,0.0,26.0,41600.0,-530408663.05133253,19200.0,0.0,28800.0,-123538.28541933163,1556325.2818680191,42912.0,3.0,0.31,1.25,0.31,0.3,109.89268339195367,0.77,0.6822406358436668,0.83,,,,1.0,1.0,0.0,0.0,9,0.22,2.0,,,,6013383.312978772,,,-18.95454494101628,2688.0448386984253,2800.0,1
1942.0,0.0,0.0,0.0,1,0.0,0.0,0,14543.939703204129,0.0,0.0,0.0,1.0,0.0,0,0.0,3.0,2961.8773527963876,,,43200.0,12.0,43250.0,0.0,1920.0,0.0,0.0,150993.70979762496,292341.89698992204,0.0,3.0,,1.25,0.31,0.52,,0.7,0.5754560940210406,0.83,,,,2.0,1.0,2.0,1.0,7,,6.2,,,13.6,-957264.7289088848,1141200.0,581.0,72.36470232448389,2744.4027204944955,2800.0,1
1999.0,1.0,0.0,0.0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,3.0,1196.2699274002102,0.0,2.0,2700.0,4.0,5130.0,2.0,2160.0,0.0,120099.5,-47985.68036381327,1870802.8111563046,336000.0,2.0,0.28,1.25,0.28,255696.58991812437,38.938363683698554,0.7,,0.74,,,,,1.0,277633.7494514219,,4,0.28,1.7,,,11.4,-315629982239.542,39262.5,157.05,77.5562432147691,2702.627815236252,2800.0,1
1894.0,1.0,,0.0,0,0.0,0.0,0,0.0,0.0,0.0,,1.0,734741.3365656671,0,-37782.37017782636,3.0,-108.56632835769562,0.0,0.0,0.0,14.0,24500.0,0.0,0.0,0.0,0.0,-105413.17027050085,2394187152430.1924,0.0,2.0,0.26,1.25,,0.45,-100425954.99813895,0.66,0.5112856883857061,0.74,,,,1.0,1.0,2.0,6.0,3,3.35,2.6,,,11.8,2262946.5337007465,232560.0,775.2,129.3015702447997,2898.0197633018406,2800.0,1
-2660143.5453836047,-556089.0306113119,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,2.0,1524.6139242725874,0.0,0.0,0.0,4.0,6300.0,244661027.6285709,-1238922944.8068018,8520.0,0.0,-163344.40974233113,-136374001005.7695,0.0,,0.45,1.25,0.45,0.31,74.79602561904554,1.14,1.0301978316818714,0.94,,,,1.0,1.0,1.0,0.0,2,0.0,5.14,,,7.2,-5461934.814914883,54900.0,366.0,,-706504545.5224639,2800.0,1
1951.0,0.0,,0.0,1,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-269177.4620534372,4.0,3289.832604526695,,29.0,30510.0,24.0,42000.0,0.0,0.0,149520.0,140700.0,12771.032860987383,-599639.4978128746,1635653888346.5168,3.0,0.29,1.25,0.29,,38.67630998694102,0.72,0.606973863301711,0.83,,,,-124767.72696075469,215304.81924383508,0.0,0.0,5,0.04,3.1,,,,-170317351239.86035,375240.0,2501.6,254.5012659868247,-637503651.920166,2800.0,1
82427508.99482395,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-708339.9951200765,1.0,0.0,0.0,0.0,0,0.0,5.0,1918.7568151878802,,0.0,0.0,,103340.0,0.0,0.0,0.0,,106185.3102493824,,0.0,82182.10798591538,0.24,1.25,-6.658799313700905,0.54,,116486.66066424879,,,,,,2.0,-182381.30074710207,2.0,-4129621.959538379,5,-15033711.017277913,,,,18.55,,,,321.3740274800704,2712.883256840033,2800.0,1
2007.0,1.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,,-372925.09901182615,0.0,0,14957.465700468201,3.0,2413.0069684729897,255.6,0.0,0.0,51.0,63000.0,11.0,8800.0,464000.0,0.0,180349.12975414476,3574152.248662785,0.0,3.0,0.34,1.25,0.34,0.29,88.34348327209442,164255.9172580772,0.6825109322977205,0.79,,,,1.0,1.0,0.0,0.0,7,0.09,6.3,,,10.5,7412078.137306947,364419.0,2429.46,69.46407492573684,,2800.0,1
1901.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-359020.8626957852,0.0,-226997.88672535057,1,0.0,3.0,2722.246300073856,710.03,0.0,0.0,-110832566.14361995,21899500502.110847,0.0,,636334465314.4181,,-42291.53927168771,1389953.879041079,0.0,1.0,0.34,1.25,0.34,,0.7754957156338844,0.86,0.5956604867594004,,,,,1.0,1.0,0.0,0.0,5,0.02,3.7,,,19.2,4775168.600849118,418392.75,3193.48,25.602539236294973,4318.497261401027,,1
2014.0,1.0,0.0,,0,0.0,0.0,0,0.0,0.0,184984.77242773725,0.0,1.0,0.0,,,3.0,1155.1203526878178,394.07,0.0,0.0,670200171.024994,,,0.0,,0.0,,2518487.2451284975,0.0,4.0,0.24,1.25,0.24,-48823.14478189313,41.86945046099831,0.6,0.5692323583001345,1.05,,,,1.0,1.0,2.0,9.0,2,1.07,3.9,,,15.0,-1186633.941474286,361095.0,1520.4,-43.41988715615713,-198295597.8227945,2800.0,1
1930.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,-1373753.2305873418,0.0,0,0.0,3.0,1595.387652615527,0.0,,0.0,37.0,,15.0,10000.0,0.0,0.0,-92663.48860344362,1087709.6060772887,0.0,,0.29,,0.31,,-100.84984242982674,190067.39037232884,0.6125737119895959,,,,,1.0,1.0,0.0,0.0,,,5.0,,,10.5,-6129555.436832172,327600.0,3000.22,-26.90427345867988,2754.426790539319,2800.0,0
1979.0,1.0,0.0,,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,-37263.41196679211,0,0.0,1.0,-168.75657329051182,0.0,0.0,0.0,22.0,38500.0,5.0,6250.0,0.0,0.0,-156703.6670227663,-2324312.8205214017,6240.0,2.0,4995.850790837538,1.25,0.28,37192.02735058465,,0.7,0.47498572855458593,0.74,,,,1.0,1.0,0.0,0.0,,0.01,2.6,,,7.2,-2564242.51269123,207000.0,690.0,364.1094829102866,1314428340.155972,2800.0,0
1913.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-90576.113171146,,1.0,0.0,0,0.0,5.0,13998.56828038583,0.0,0.0,0.0,60.0,210000.0,-426148429.6113786,0.0,34079093397.907696,,27354.093588294767,-1644292.930831204,-572073360015.0078,,124923.34469973357,1.25,0.24,40903.52167752094,30.32903772671322,0.6,,0.99,,,,1.0,1.0,,0.0,6,0.06,2.4,,,21.45,16120701.421139805,2064932.5,13301.8,139.36673781229237,3009.713357660911,2800.0,1
2006.0,1.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,332245.4959733928,0.0,1.0,0,0.0,2.0,851.9229665194746,0.0,26.0,0.0,10.0,63000.0,2.0,,0.0,14400.0,-6243.147826497559,,38880.0,2.0,0.31,1.25,0.24,0.22,41.095346680069476,0.77,0.4919333779625301,0.9,,,-201306.12625160985,1.0,1.0,1.0,0.0,7,0.03,5.0,,,23.9,3941453.086069078,717500.0,796.32,,2347.9401975311034,2800.0,1
,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,548852.2460515146,0.0,0.0,0.0,1,0.0,5.0,3122.24360799083,545.0,,0.0,18.0,49303.0,0.0,0.0,0.0,0.0,,1931104.4781922977,0.0,2.0,0.26,1.25,0.26,0.64,11381506.955567684,0.66,0.4375624705951684,0.74,,,,1.0,1.0,1.0,0.0,18,0.4,1.3,,,18.0,3563917.6222260837,817500.0,2725.0,101.65271084426936,2937.325206734379,2800.0,0
1900.0,0.0,,0.0,0,0.0,0.0,0,1.0,0.0,,,0.0,227640.64651800942,0,,2.0,161.06037732355048,,0.0,-3683400509.762457,14.0,18900.0,0.0,0.0,13110.0,0.0,137478.37524664094,-2928865867346.248,0.0,2.0,136580.9746452786,1.25,0.4,0.39,109.93679974224433,200058.1351522698,,,,,,2.0,160229.11359325997,2.0,0.0,1,0.07,3.4,,,9.9,-455157.2161289612,147000.0,630.0,140.18861600828848,4041.567820264592,2800.0,0
1922.0,1.0,0.0,,0,,,0,0.0,0.0,-182891.166872103,0.0,1.0,0.0,0,,3.0,1108.074961233602,,0.0,0.0,2.0,3000.0,4.0,6000.0,0.0,0.0,-81205.62507376801,-1543696157369.8289,0.0,-868688.1829982332,0.24,1.25,0.24,0.51,-110.27361081467669,0.6,0.6686876107113047,1.05,,,,-94743.57956289437,1.0,0.0,0.0,16,0.13,4.0,,,14.0,2315188.7919251397,,399.05,,2894.3264159685764,2800.0,1
2004.0,,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,1888.6969646444747,,0.0,0.0,20.0,18200.0,,12250.0,57040.0,0.0,-12107.160447830101,-991890.1938357938,0.0,3.0,0.5,1.25,0.51,0.34,-91.90753998696995,1.02,0.9131267686121474,0.85,,,,1.0,1.0,1.0,-31641.052162297587,2,,440990.8527073165,,,6.5,-907833.7157309335,112521.5,642.98,,2654.6469655254277,2800.0,1
1995.0,1.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,-42770.602358394244,,0.0,1,0.0,-389265.3890756271,3440.5838923402507,,5.0,6000.0,,72900.0,12.0,11520.0,0.0,0.0,73616.06038914269,,11520.0,,0.31,1.25,68339.82866077092,0.22,14.137663237281389,,,0.83,,,,1.0,1.0,,0.0,2,0.09,3.2,,,7.2,3033900.539507714,438951.0,2926.34,92.35285160346453,,2800.0,1
1955.0,1.0,0.0,,0,0.0,0.0,0,0.0,,274773.9319359685,0.0,0.0,0.0,,0.0,3.0,9894.493115726802,,0.0,0.0,,149600.0,0.0,,0.0,0.0,59649.5902181392,2747074.8956376873,0.0,3.0,0.24,1.25,0.24,0.52,39.63268209278936,0.6,,0.99,,,,1.0,1.0,,0.0,4,0.19,4.6,,,,3898247.0932668736,2626800.0,8756.0,277.4351042946316,2815.1534752649395,2800.0,1
2005.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,,3.0,3825838027.395706,,2842939.015864666,0.0,40.0,127984.0,,0.0,60600.0,0.0,101538.22810288123,2659199.3210715363,0.0,5793.2333503444015,0.24,,0.24,0.6,101.24937134878516,0.6,0.8151823155515915,1.3,,,,1.0,1.0,1.0,15.0,0,,6.0,,,,5480458.2445946075,2254750.0,4509.5,313.63632119949045,2718.3541700431965,2800.0,1
1985.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,745.5802528286506,,2195846.6551724,0.0,30.0,71827.4,0.0,0.0,33600.0,75600.0,108593.55654899502,,57600.0,3.0,0.32,1.25,0.32,0.32,7476571.942126243,0.8,0.7200109894166675,0.84,,,,1.0,1.0,0.0,0.0,1,0.03,-861431.7513674638,,,4.6,-1026004.4042672468,114300.0,381.0,143.32157658206725,2656.0018997656357,2800.0,0
1905.0,0.0,0.0,33866.27402568945,1,0.0,,0,0.0,,0.0,0.0,1.0,,0,0.0,1.0,74.92316846751987,0.0,0.0,0.0,42.0,50400.0,9.0,8640.0,0.0,0.0,79678.749061715,-1059069.8911926118,0.0,3.0,0.31,1.25,0.31,0.31,67.8772713535686,0.77,0.659807208641679,0.83,,,,1.0,1.0,0.0,7.0,7,0.11,4.5,,,3.6,-431455.472340269,310000.0,1240.0,310.8141244015304,2854.3247344326114,2800.0,1
2006.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,-219244.58508625842,0.0,-699904.9506154192,1.0,,0.0,3.0,3493.6387853915467,,10.0,36000.0,29.0,159600.0,1.0,3600.0,17340.0,108180.0,-106349.53120834555,-1497197.058636058,0.0,1.0,0.37,,,0.54,-64.07760021355614,,,,,,,1.0,1.0,0.0,0.0,5,,,,,15.25,,840604.5,3179.18,282.4487065061764,,2800.0,1
